"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LTU","Lithuania","USDPPP","In 2017 constant prices at 2017 USD PPPs","2001","2001","USD","US Dollar","0","Units","2016","2016",10090.7155497016,,
"LTU","Lithuania","USDPPP","In 2017 constant prices at 2017 USD PPPs","2002","2002","USD","US Dollar","0","Units","2016","2016",10532.4625059827,,
"LTU","Lithuania","USDPPP","In 2017 constant prices at 2017 USD PPPs","2003","2003","USD","US Dollar","0","Units","2016","2016",11232.2559474459,,
"LTU","Lithuania","USDPPP","In 2017 constant prices at 2017 USD PPPs","2004","2004","USD","US Dollar","0","Units","2016","2016",12157.152832794,,
"LTU","Lithuania","USDPPP","In 2017 constant prices at 2017 USD PPPs","2005","2005","USD","US Dollar","0","Units","2016","2016",13469.1088984184,,
"LTU","Lithuania","USDPPP","In 2017 constant prices at 2017 USD PPPs","2006","2006","USD","US Dollar","0","Units","2016","2016",15788.041042972,,
"LTU","Lithuania","USDPPP","In 2017 constant prices at 2017 USD PPPs","2007","2007","USD","US Dollar","0","Units","2016","2016",17403.4765992335,,
"LTU","Lithuania","USDPPP","In 2017 constant prices at 2017 USD PPPs","2008","2008","USD","US Dollar","0","Units","2016","2016",19086.8809172176,,
"LTU","Lithuania","USDPPP","In 2017 constant prices at 2017 USD PPPs","2009","2009","USD","US Dollar","0","Units","2016","2016",17519.0056200028,,
"LTU","Lithuania","USDPPP","In 2017 constant prices at 2017 USD PPPs","2010","2010","USD","US Dollar","0","Units","2016","2016",17530.1709328906,,
"LTU","Lithuania","USDPPP","In 2017 constant prices at 2017 USD PPPs","2011","2011","USD","US Dollar","0","Units","2016","2016",18345.1219364369,,
"LTU","Lithuania","USDPPP","In 2017 constant prices at 2017 USD PPPs","2012","2012","USD","US Dollar","0","Units","2016","2016",18854.0271629848,,
"LTU","Lithuania","USDPPP","In 2017 constant prices at 2017 USD PPPs","2013","2013","USD","US Dollar","0","Units","2016","2016",19607.9555360172,,
"LTU","Lithuania","USDPPP","In 2017 constant prices at 2017 USD PPPs","2014","2014","USD","US Dollar","0","Units","2016","2016",20392.8932733805,,
"LTU","Lithuania","USDPPP","In 2017 constant prices at 2017 USD PPPs","2015","2015","USD","US Dollar","0","Units","2016","2016",21416.7244683409,,
"LTU","Lithuania","USDPPP","In 2017 constant prices at 2017 USD PPPs","2016","2016","USD","US Dollar","0","Units","2016","2016",22562.3852919533,,
"LTU","Lithuania","USDPPP","In 2017 constant prices at 2017 USD PPPs","2017","2017","USD","US Dollar","0","Units","2016","2016",24286.869242824,,
